"time run Run #24"
3563.08
3191.13
4314.15
3666.05
4374.79
4048.19
4933.07
8622.56
3997.96
4431.00
4453.10
5115.09
2806.05
4001.54
3826.62
4663.56
3964.50
3499.20
3934.21
4599.86
3565.58
4146.71
5032.65
3015.57
4296.67
3986.80
5643.83
4302.14
3812.73
4715.15
3635.09
5131.94
4172.05
2892.09
2763.30
2115.63
4299.47
