"time run Run #29"
5739.26
4875.61
6468.44
4489.57
6206.12
5683.22
6008.34
5462.69
5064.89
6426.24
6469.52
6136.32
4613.26
6941.50
4215.32
8030.62
6240.24
4923.79
5555.68
7520.63
4814.83
6647.76
7099.20
5927.13
6897.69
5375.09
7124.35
7243.40
4363.57
7348.21
6930.24
6487.96
5081.26
6167.62
5642.98
4822.62
7406.78
6703.92
5844.45
7680.82
6288.95
6769.56
6142.97
7373.97
4765.01
4533.98
5183.88
6097.88
4895.44
5697.63
4840.24
