"time run Run #3"
5030.87
5114.88
4969.17
5059.90
3248.02
3513.42
3948.61
4015.48
3630.90
3518.80
5514.93
3834.93
4571.68
4998.11
3932.18
4465.87
4259.05
4702.34
4473.15
5160.59
5014.90
6181.19
4218.29
4250.24
5206.20
5260.22
4715.18
3252.76
4165.11
4808.56
4980.07
3490.96
5115.11
3439.65
3432.13
3437.48
5445.77
5748.95
4748.84
5531.30
4519.15
4140.88
5486.05
4446.00
4832.59
4608.82
5148.58
5013.91
5114.44
