"time run Run #23"
5647.59
3998.21
2119.72
3060.89
2935.34
3565.58
2915.29
3747.60
3368.06
4433.26
2976.57
3198.15
4114.02
2492.37
3791.59
3758.44
4304.84
4314.26
3600.87
2801.75
4048.80
3984.62
3908.07
4772.43
7939.81
4546.94
2430.81
4048.17
3979.92
5064.83
4272.03
5678.87
4448.56
4429.71
4796.46
3812.90
4628.02
4293.51
5179.13
4977.32
3577.84
4429.32
3829.09
