"time run Run #29"
6421.09
8125.37
5184.42
5133.97
5539.17
6246.91
4397.49
7381.59
6135.71
7564.02
6233.00
5496.65
7311.80
7302.87
6029.86
6664.20
4815.01
6579.04
4881.47
7197.84
7377.90
5514.95
7251.71
6214.43
6980.88
6827.59
6297.63
5814.56
5998.02
7076.06
5181.58
5581.30
4724.25
6711.02
7459.72
7930.37
7564.23
7492.94
7003.19
6048.01
7247.58
6267.11
7079.98
4009.33
6930.79
7813.87
5397.07
5542.94
6483.24
