"time run Run #26"
6418.24
5515.50
6142.70
6206.28
4620.28
4229.21
5940.70
5892.87
5436.12
5477.63
4830.02
6081.82
6978.15
4581.85
6946.15
5499.15
5598.01
5764.27
6828.15
5564.64
4256.28
6270.67
6625.67
4675.07
6775.99
5582.81
4965.38
7380.95
6188.09
6063.12
4777.89
5681.11
6328.28
5564.94
3770.26
4732.07
4783.31
4903.28
5969.18
6329.49
6331.53
6892.55
5396.39
4882.18
6088.21
5900.58
4831.72
5524.65
