"time run Run #23"
5435.03
6610.99
6802.83
8685.74
7251.91
8540.11
6736.31
7039.06
8156.83
6154.09
7356.99
6964.23
6532.55
6069.08
5452.83
6896.97
5341.49
5689.36
8198.59
6412.45
7630.29
7447.54
6980.63
7791.77
6733.15
7895.59
8167.06
6681.26
6809.22
7437.89
7297.43
6335.11
5717.38
8284.85
6950.74
6147.98
7072.25
8430.28
6180.67
7042.31
6929.87
7864.25
7071.11
6941.53
8004.78
9380.92
6869.09
