"time run Run #2"
4448.41
6011.53
4796.71
5247.65
4181.92
3888.35
5653.15
4015.13
4841.45
3898.86
5371.85
4478.46
5677.04
5465.08
4906.05
4135.85
4151.68
5388.52
3399.17
5045.50
4231.74
4065.22
4374.26
4938.82
4820.04
4714.02
3737.60
4385.75
4128.93
4446.23
4454.69
4064.99
5260.99
5042.05
5598.44
4343.07
5372.91
4765.07
3865.37
4679.03
4304.44
5636.11
3869.70
4399.50
5105.91
3767.78
3282.29
4399.31
5353.44
