"time run Run #8"
6904.43
6400.25
7635.58
5540.67
7530.79
5551.94
6342.06
5854.83
7264.30
5331.32
6043.16
5210.47
5498.31
8181.88
6456.12
5826.17
5870.24
8604.74
4498.25
7117.56
4982.29
6097.09
6420.33
4859.10
6347.85
6755.19
6238.50
7046.63
6614.54
4980.76
6012.45
5008.52
6242.37
6864.37
4407.05
6833.40
8711.62
4905.18
6415.64
5736.91
3802.38
6799.43
5722.83
6864.17
4966.37
4168.65
5006.78
6305.98
5931.10
