"time run Run #19"
4114.60
5809.77
6293.54
5397.51
4173.39
7813.36
6996.89
6905.14
8255.15
4713.91
6808.68
5195.64
5073.27
5433.05
4755.08
7014.23
6869.63
4767.17
5583.64
5786.54
7046.12
5995.44
7563.93
5448.29
6381.52
5198.56
5584.01
5928.97
5812.40
7747.34
5265.15
5695.18
5124.28
6276.20
5147.73
6481.92
5433.12
5296.36
5631.14
4694.84
5369.37
5545.21
6548.06
6451.93
4798.02
5760.81
6883.73
