"time run Run #7"
5323.09
6720.04
5554.56
4939.44
5349.35
7110.44
5566.01
5290.10
6347.87
6106.29
5282.03
6026.07
5824.95
4619.46
6514.35
4992.67
6457.92
6714.14
5367.25
4781.80
5131.93
4850.13
4710.07
5155.04
7220.01
5348.31
6615.39
7448.11
4774.77
5055.20
3811.95
6163.12
6597.66
5600.21
4546.48
6750.46
5437.71
5394.98
4932.62
6319.21
4750.65
6611.07
4467.56
6147.69
5613.86
4730.10
6447.91
