"time run Run #15"
2929.87
5369.69
5803.23
5440.64
4510.39
5946.59
3780.19
4669.64
4225.79
6212.67
5140.30
5344.22
5960.31
3551.60
807.79
4719.49
4675.36
5059.63
5429.33
3800.05
5529.99
5107.58
4166.94
6004.87
5680.80
6519.98
4497.26
5312.93
5710.17
3454.61
4699.92
4667.30
4319.98
4649.78
4833.92
5476.86
5397.90
4119.54
4197.02
4483.23
4931.14
4659.94
4625.25
5190.10
4831.63
3196.57
5094.82
3635.01
