"time run Run #18"
4788.64
6415.03
6290.62
6431.19
7924.19
6297.19
5572.30
4109.89
6029.22
5806.13
4965.22
5648.11
5341.38
6170.06
3998.51
5639.18
6110.02
5854.55
6629.85
5039.65
5398.21
5539.59
5139.92
5428.30
7400.16
5109.63
6550.93
7614.19
4910.22
5808.88
7059.48
5233.52
4570.31
6075.54
4430.50
5436.97
5265.21
7180.92
7630.37
6555.78
4837.93
6462.35
3920.38
6057.71
6009.75
5804.45
5730.56
6524.09
4482.62
6730.39
6577.40
