"time run Run #9"
4831.59
3765.51
4485.72
5724.22
3264.48
3079.35
2272.48
4065.13
4081.22
4192.19
3689.37
5070.97
5123.24
3643.54
4895.92
4391.96
4312.39
4559.59
6428.02
3445.29
4817.48
4718.32
3557.01
4898.15
4068.80
5581.64
3667.66
2765.50
4023.25
3625.00
3689.64
3126.09
4248.51
3448.84
3927.88
4851.94
4198.08
3623.83
4081.82
3614.82
3498.98
3141.19
4945.16
3986.16
5252.30
4065.25
3232.54
3427.58
3632.01
4398.37
