"time run Run #14"
4415.11
3244.62
3398.74
3565.44
4038.18
2772.88
3166.50
3368.58
3515.22
4524.37
4882.39
4746.66
3570.94
2868.24
4164.16
4510.02
3810.46
3746.19
3649.22
3821.13
3895.72
4997.83
4499.86
4381.34
2616.34
5796.34
3546.62
3281.45
3383.05
4013.84
2562.35
2879.30
4638.30
1515.70
3496.24
4062.69
3165.19
3543.48
3233.75
