"time run Run #33"
9902.03
7370.22
8431.97
9859.90
8448.70
12345.91
9956.87
7058.20
6000.02
8180.58
7841.88
7304.91
10038.00
8092.10
7936.75
7936.48
7903.98
8616.37
9468.68
10257.78
9482.09
7421.23
4999.32
7556.50
7480.20
6674.88
8345.71
8013.83
9502.20
8339.75
7939.03
8795.39
6501.03
8465.77
5492.68
7042.64
7470.06
5706.33
8362.52
10798.18
8162.20
8512.22
5153.15
7523.60
9778.55
8164.52
8243.53
7513.88
9462.96
