"time run Run #19"
6779.50
6014.55
6329.41
9034.42
6238.10
8996.92
6585.59
6453.84
7015.73
7578.31
5334.31
6414.59
6914.20
5697.98
4424.87
6156.87
7228.63
4608.21
7159.19
6903.79
5279.38
7875.57
4752.82
4667.95
6965.31
5097.91
6041.82
5139.16
6325.03
5581.36
5553.50
5692.07
4948.19
5006.29
6898.44
6535.12
5747.70
9380.43
6836.28
6093.20
6076.10
5231.57
5455.36
6090.08
7384.98
6448.40
4998.34
