"time run Run #30"
5747.48
5827.00
6780.39
6120.81
4666.30
7777.30
5687.18
6246.70
4597.67
5930.47
5438.45
5502.58
5198.59
6948.06
6131.73
5992.37
4797.83
7189.54
6448.37
5695.01
6066.70
5936.83
7372.97
7329.19
4865.13
8278.09
5551.18
5928.96
5562.50
6172.90
6031.30
6324.14
4881.58
7075.86
5323.94
6431.20
5896.77
6085.06
5331.74
5228.35
5993.74
6244.56
4874.28
5378.18
7147.16
5323.19
5594.44
6537.17
6547.72
6691.79
5749.07
