"time run Run #27"
4674.08
6484.68
4696.39
3760.52
5233.18
5464.80
5519.88
5004.35
5981.53
5631.77
4696.79
6614.23
5063.29
4323.74
6142.61
7332.02
5713.62
4281.82
6250.80
5625.83
7080.81
6027.72
5487.77
7541.23
5747.25
5963.76
4933.50
6634.60
5456.72
4852.40
5596.45
6164.34
4457.34
4804.13
5431.24
5231.24
6130.70
4732.07
4863.07
4348.27
3597.68
5497.16
5347.90
3962.14
4644.39
5511.62
6329.78
5181.14
4843.17
5581.33
6179.78
