"time run Run #15"
3182.53
3238.97
4753.46
4350.93
2738.93
2599.98
3366.87
4431.24
3115.56
4059.87
2382.34
3931.53
2997.83
3046.48
2745.28
2892.92
2655.12
3514.39
3429.73
1303.56
3256.21
1999.48
3330.99
3747.21
3813.97
3622.24
3249.82
3902.94
4213.71
3555.54
2615.60
4032.51
2740.23
3998.45
4065.04
4049.99
3745.53
4368.01
3763.11
4307.70
4129.66
3715.95
4255.83
4053.34
