"time run Run #17"
6379.91
5356.09
6205.28
2233.05
4274.91
5945.33
4693.28
6119.51
4941.06
3858.46
6956.72
4989.92
5181.60
5391.38
5649.79
5880.19
4439.99
5690.16
4435.02
5484.61
6922.68
5061.11
5880.11
5467.70
4723.25
6050.38
5798.07
132.95
5580.97
5585.52
4679.57
5599.57
6695.86
4182.07
4664.79
4579.68
5032.69
4561.25
4939.63
7931.71
5070.23
6160.72
5114.90
5994.55
5697.73
6063.55
6180.48
4980.72
