"time run Run #21"
5212.76
5800.22
4600.28
3387.82
5554.19
5697.27
4367.32
4231.07
4369.49
4711.43
5253.79
4561.44
5996.23
4483.58
2499.69
4645.37
4513.31
1298.31
4534.66
5146.89
6101.06
4996.31
4696.08
3415.77
4560.63
3989.85
5562.98
5126.84
4880.20
4831.25
3559.12
4880.77
4393.53
4368.68
4889.91
5148.45
5076.44
5298.16
5781.19
5371.82
5434.99
4594.30
5211.26
2494.50
