"time run Run #25"
4274.31
3615.89
2810.11
2793.48
9756.29
2938.30
3550.04
3548.78
4579.75
3402.27
4486.09
3499.39
5064.86
3815.67
4298.51
3975.16
4181.89
4500.22
3577.77
5614.93
3881.98
2563.96
3007.43
5131.70
3248.95
4746.46
3417.02
3688.37
3748.73
3517.55
3130.48
3632.27
4065.10
4631.57
4202.35
4533.08
2900.90
3435.62
3948.50
4821.27
4298.71
