"time run Run #2"
3299.04
5412.82
3848.45
5037.59
4498.44
3858.61
5515.65
3593.92
4966.09
4724.59
4211.56
3966.81
3815.66
4615.78
3916.80
4219.78
3788.74
3589.25
4576.71
3502.46
3692.87
3327.99
4215.56
4394.32
4281.66
4375.65
5972.89
4323.99
4378.39
3274.39
4190.93
5225.30
4377.27
3350.49
4436.43
4513.92
4277.16
4851.79
4674.19
5747.54
4419.71
4688.16
4575.80
