"time run Run #31"
5318.48
6562.35
5563.31
5251.96
6070.37
6200.02
5378.90
8268.05
6140.69
5186.17
5047.38
6187.28
6096.90
5015.08
5617.20
7188.28
5300.83
5496.92
5622.99
5879.32
5129.65
5081.23
6195.78
6241.60
5954.52
4429.00
5862.29
6328.48
5179.12
5945.50
5640.76
5445.60
5177.99
5672.32
5928.01
5249.02
3942.07
5388.25
6284.56
5927.18
5931.53
4521.47
4816.34
