"time run Run #12"
5464.65
5498.92
5630.73
6998.21
7064.15
7714.86
9834.06
7353.81
6432.91
5617.50
4555.43
5715.75
5188.01
7318.45
8066.12
6219.06
6197.80
6375.99
4981.41
4538.75
4308.90
6000.35
4748.84
7058.27
5312.28
6549.50
6721.81
4713.80
5565.63
1484.68
5922.33
4878.12
8253.86
6685.58
5131.14
6581.07
8116.56
6379.59
8122.14
6812.98
7563.28
6067.07
5882.49
7562.89
6105.84
5877.90
6869.54
8241.39
4714.89
5203.21
